Record_type,Cluster_number,Size,Match_orientation,NU,NU,NU,NU,ASV_ID,OUT97_ID
H,212,94,98.9,+,0,0,94M,74f35f0efaa2d47bdb4b43cc591ced11,1ed56941ad6ea5a7bb533a21126c633e
S,606,125,*,*,*,*,*,750debd893a0b52604228a412c9fc0a3,*
S,607,125,*,*,*,*,*,750fea36a712ee5ead2822a6997e1886,*
H,548,81,100,+,0,0,24D57M68I,751985ba54ca60d679e2e38e6e866f3e,6673ddc8ed151599779aaf518e943f25
H,164,125,99.2,+,0,0,125M,754dd3d2dc911d3d63b34570583b38ce,159493c9c12bd7cd98f8b9487b2e6fc2
S,608,125,*,*,*,*,*,758dbe3e821cda46c98315af343e1d03,*
S,609,125,*,*,*,*,*,75b5ebe5f06807e27a4fb3da40acc923,*
H,406,125,99.2,+,0,0,125M,75baf4a68a866ec7b594fd51b75341df,478997563c38595e7db9cc2bc4e94688
S,610,125,*,*,*,*,*,75bc7717e5a365731d9c5a3fa7ee3f39,*
S,611,125,*,*,*,*,*,75c094e6d5169f86fad66121b01fe108,*
H,5,125,98.4,+,0,0,125M,75dec5d44ceca11608e6bdcda215eaee,00804b6e5f04de12bea9e3b686b4201a
S,612,125,*,*,*,*,*,75df7934efa8b3e8fe07589a51a598f3,*
H,94,55,98.1,+,0,0,D54M28I,765705b8be35756a9e4c4653ec98611b,0bc2155d719e35e422f97bba9927ef4c
H,329,34,97.1,+,0,0,34M4I,7678354ad855b67d97b0da6cc4c638f7,374f42f0d9e16b33073fa8cb814dc37a
H,41,125,99.2,+,0,0,125M,7685010e673d090df0478a16bef4d494,0550cd298dcc957f56ef422178104250
H,163,125,99.2,+,0,0,125M,76a6619b771d6a3f42e0f39bb767a46f,153e27a62670b06cd0d6f24964177702
H,109,125,99.2,+,0,0,125M,76a71fa392e32c7b45d60457ea7174b1,0e3cf7f77d6677724631c8f71e5ed24a
S,613,125,*,*,*,*,*,76c5cdf1c748a409e2f29ef410b803e3,*
S,614,74,*,*,*,*,*,771367d068064ab6671f58a5200259db,*
H,83,125,100,+,0,0,D124MI,772429726ba759d55d4deea5682e0f04,0a61cf69f2c707b79e98040db11fd17a
H,152,125,98.4,+,0,0,125M,7755b4fae282cc66831c33f09e64e71f,13a221882599211128cd2e854e2a8568
H,60,125,99.2,+,0,0,125M,77798bd64b5d44eae71235341beaebb5,0728355a59dec7ccd98f526ef83be91d
H,105,55,100,+,0,0,55M70I,778d0430ac7b8fb3936678332093fff4,0d852c1f29d498327ff04a2134a903c7
S,615,125,*,*,*,*,*,77939b2d060d8ec4a6a39679b0ad8082,*
H,112,125,99.2,+,0,0,125M,77c957bdc315073dddae53532c2a191b,0eaeeda78b6663cf7bb51550dc0ad865
H,109,125,98.4,+,0,0,80MD44MI,77cde240a970a4dd5dbb426e25d969c8,0e3cf7f77d6677724631c8f71e5ed24a
S,616,125,*,*,*,*,*,77e0c42ef0748f5f2e500f6381e550e1,*
H,319,125,99.2,+,0,0,125M,77e3ae7f0e0611be2a2359897f36ffca,3418813c53b35a3b268f060e53e2ec04
S,617,125,*,*,*,*,*,77fb9df77c335f2998ac1bab7f79014e,*
S,618,125,*,*,*,*,*,780433975d8192749fd0aa795364c7c3,*
S,619,125,*,*,*,*,*,780e2578959bc559048b12932971e62a,*
S,620,125,*,*,*,*,*,787912d463fcd47d485206ac86fdea76,*
S,621,104,*,*,*,*,*,78e09000a5ce63abc091c6a661720e34,*
H,94,61,100,+,0,0,61M21I,78f8ea53287ab17b37e4820a482aec9d,0bc2155d719e35e422f97bba9927ef4c
H,19,108,100,+,0,0,53D54MD,791065dab92be38cee05740f3db82b03,01f4dd244d4d5066618e76ea9446270e
S,622,125,*,*,*,*,*,791c401f8bfb4edee609d96a7a1da6da,*
H,226,125,97.6,+,0,0,125M,7921eae9deac0f9e06f9b08c2d632945,20b2ae612fd0e7a871935607a16f53bb
H,378,125,100,+,0,0,D124MI,7923ec76669f7272ace2d27c7d9fb548,40f6367422e1c0627981891e4b090028
H,442,125,98.4,+,0,0,125M,79848bc348e5233e9cc1eb493448734b,4fc1851ff4cf2ea19a3cbd8eafcdada0
S,623,125,*,*,*,*,*,798f39e86b42f584bc9389c2603e0f33,*
S,624,125,*,*,*,*,*,79c101f796830a88bf2a67976327ddab,*
S,625,125,*,*,*,*,*,79c1f973c668e26d1386bab6bb2cb931,*
S,626,125,*,*,*,*,*,79f19ecc1bb81efa3613d351d7b7d573,*
S,627,125,*,*,*,*,*,79fa2313f0793c7de4f30bbc3c85a83c,*
H,16,125,97.6,+,0,0,125M,7a01c316d3648a3ecc0a5b4fa20067b4,01955224fb6a90a09007cb1c79bd6ccb
S,628,125,*,*,*,*,*,7a13e16f62559c36655f51e580dd4d92,*
H,444,125,98.4,+,0,0,125M,7a1dca8ab9bef8c2d7b2e52d4fd654ca,50202885afaa4c32372556b636813d3b
H,158,65,97.4,+,0,0,27D38M87I,7a3d1cd1c5309ed9e03e97918416a57e,14e57fd00d358b6af2c894615e2ac156
H,436,125,98.4,+,0,0,125M,7a7dfb61fc4e7d4711bb92177c7fe75b,4eccd2f7160d4d8a88f0ba96ab1b500a
S,629,125,*,*,*,*,*,7a92997d447f806c7983fb22c9b787e9,*
H,187,124,100,+,0,0,21I43M81D,7ac7356ebeb7094ee5704681177b8d79,1a106c443e064990d009a7e99ea96d2a
S,630,125,*,*,*,*,*,7af6307b93eaf2e1066fde160c329202,*
S,631,125,*,*,*,*,*,7b0cd2f49ece655a1548dd57c302e816,*
H,94,53,98.1,+,0,0,53M29I,7b31452e2f02fea5526d97ff5ed3be8a,0bc2155d719e35e422f97bba9927ef4c
H,405,125,100,+,0,0,124MD,7b32a9cb00b10ec3065942562e56a0d6,47239f65b07e546032f417a9ee30d288
H,627,125,99.2,+,0,0,125M,7b4f8c3b0b3c4e238b47360711b1ba49,79fa2313f0793c7de4f30bbc3c85a83c
H,16,125,98.4,+,0,0,125M,7b56d641426084e53d376a872c8502a1,01955224fb6a90a09007cb1c79bd6ccb
H,530,125,98.4,+,0,0,125M,7b6bafd6b8fccbb1bc34cb33367cf00f,62cef14eb40a9f2176beba4e82bfbe55
S,632,53,*,*,*,*,*,7bb6c68b29c01cdb2e9ae71737ff75c4,*
H,113,125,99.2,+,0,0,125M,7bc7188217e87b884219fb28463458af,0ed18d60cd00394ccb40cb38775585e3
S,633,125,*,*,*,*,*,7bd12c832002841d347592d6537a25d8,*
S,634,125,*,*,*,*,*,7bd1db40d2d714c06d1cb0665f76e9dd,*
H,286,75,98,+,0,0,2D51M22D,7bd88a184d0e17339d2ed3c07bdf9c34,2c97198f28dbe20a5376369e4b321e53
S,635,125,*,*,*,*,*,7be60b6b7040ba2bb5b6f8b5252e3806,*
S,636,125,*,*,*,*,*,7c3c52fdbbb202badc2ab095fb5f13e9,*
S,637,125,*,*,*,*,*,7c57eb9ded1423d4dd9fd13e5c2ffb35,*
H,363,124,98.4,+,0,0,124MI,7c7ae96f1923dc92042228ecca59a2d1,3e34b8dfe809cb3b21fe3e2b2b8630ff
S,638,125,*,*,*,*,*,7c9d7b2603bb6dfd24267046f04ed42e,*
S,639,103,*,*,*,*,*,7cb5316c82bd6f1fb23532e488b53c6b,*
S,640,125,*,*,*,*,*,7cd7f00df0a6ea57d5e2d44cfbe8178c,*
H,321,125,97.6,+,0,0,125M,7cdda7f293506af6fc9d2148e4d24872,34fa3bd902e1540b9b56e171fc479200
H,16,125,97.6,+,0,0,125M,7cfd4209a34c2e3c170ee87dd1459435,01955224fb6a90a09007cb1c79bd6ccb
H,177,125,99.2,+,0,0,125M,7d1c3e188ef6d5c6ec88fa19ab452082,18a5ae8e443f5393980c4462a07e6dba
H,83,125,100,+,0,0,I124MD,7d23b4b8cbc6450d1e15204f26be0f28,0a61cf69f2c707b79e98040db11fd17a
H,184,103,100,+,0,0,103M22I,7d5b18c6e3e67ffbaf81f32c93fe6787,193f8bb081a41da7889592dfc4ec4682
S,641,49,*,*,*,*,*,7d7e03d202fe2a343bbe2e6616ad2d07,*
S,642,39,*,*,*,*,*,7dbc9c04dd6940ac9cb94646bc4cf731,*
H,75,125,100,+,0,0,53M72D,7e051e9a7218e5ec985941417180d800,097c18caccc94c89fbb80108a8ecb881
S,643,125,*,*,*,*,*,7e1a7a9b1d5723049cdab6711bcee22e,*
H,324,125,98.4,+,0,0,125M,7e79befc5433d6bb3c3d4843bd08450e,35bc9e528becbcc467b31bb8874437c3
S,644,125,*,*,*,*,*,7e7abf1dde74cbf8f5ba7efc25b41628,*
S,645,125,*,*,*,*,*,7e7ffde772e0a2b48327afef46b2951d,*
H,1,92,98.9,+,0,0,92M33I,7e82d321bf6009af0f4b037c2e76945c,0020616a11d9c7f0d5e2acf0198d4265
H,4,125,98.4,+,0,0,125M,7e8ad749414b4104a1d404698a5e9c58,005a8200523fe642da77db477a6ca1fb
S,646,40,*,*,*,*,*,7e9478bccc9b6e2913b22282f054e38b,*
S,647,125,*,*,*,*,*,7ea15464be23491fc3d0a25aace29496,*
S,648,125,*,*,*,*,*,7ebb429df1da3a01a90be93a93f603d8,*
H,508,125,98.4,+,0,0,125M,7ebfa338d9c2a6d7de08b5236967e202,5c2aa316055db802009d8a5c2171e02d
H,356,125,98.4,+,0,0,125M,7ee720941ae0688c6dfeec7a979f0012,3c54514f931d2af5a4e9cb2d29d43ce0
H,16,125,97.6,+,0,0,125M,7eebc9b28428ab2be9cfe3e3d75b8ce3,01955224fb6a90a09007cb1c79bd6ccb
S,649,60,*,*,*,*,*,7eeedd6c086b1b3aca0851af4802d8dd,*
H,16,125,97.6,+,0,0,125M,7f49d4e39621a6d2baff9d29adac35fe,01955224fb6a90a09007cb1c79bd6ccb
H,394,125,99.2,+,0,0,125M,7fb555a10f4d614afea5bb3f78a2bec2,45309f8e160e244321751af3c1c8faf8
H,271,125,98.4,+,0,0,125M,7fb5894c89db275059a2d01ab07c8076,293ee1d2e99aa86b89b46f3100e4bc24
S,650,125,*,*,*,*,*,7fd482d55543fe9f6d94402bc3953935,*
S,651,125,*,*,*,*,*,7fd62002ec67653230ccaad31337b975,*
S,652,125,*,*,*,*,*,7fd83d9fd8cec6c6315b54d6c0649873,*
S,653,125,*,*,*,*,*,7fe32cb334716f038e7b6e5280594d59,*
S,654,125,*,*,*,*,*,7fe391a87d96368105cbbb6a5ab6d934,*
S,655,124,*,*,*,*,*,7ff218586e7b6946f9ad157f3630c977,*
S,656,125,*,*,*,*,*,80559763af14eb878ea458afd2bf8200,*
S,657,49,*,*,*,*,*,80758a626426723b2cda85ca507fb033,*
H,158,125,99.2,+,0,0,125M,80905a61426ebbe80278b494c379eed9,14e57fd00d358b6af2c894615e2ac156
S,658,125,*,*,*,*,*,80bfcbbb1d80aa06c0b41bea12b6834b,*
S,659,125,*,*,*,*,*,80de99072eac318d927a7cda00b03d17,*
S,660,40,*,*,*,*,*,810538fb9dbd87db5708d4f80ee41884,*
S,661,125,*,*,*,*,*,814cfda88683ecd0c70c48b08218a6c0,*
S,662,125,*,*,*,*,*,81887988540a6dc1bbb160d501f6cd8b,*
S,663,60,*,*,*,*,*,81cd90d1b9378b1741697e935db74c12,*
H,161,85,98.5,+,0,0,18D67M58I,81e5c37b1ff234a402a0bf4c8e31a7c0,14f114d5cdb914725fba1a30871eebb3
S,664,48,*,*,*,*,*,81f557eb7a0cba9b57306997767a4a44,*
S,665,125,*,*,*,*,*,82152e75e503d656c540a6f014dd3238,*
H,291,124,99.2,+,0,0,124M,826840f95ff71ea83f42eab60229cb5b,2d40b3dbc030894af0c4eb31a54251ee
S,666,54,*,*,*,*,*,8289c296c9395a29b9f6ee87bf801a69,*
S,667,125,*,*,*,*,*,828d1220b905823a533898451a0ad650,*
S,668,125,*,*,*,*,*,82b9bb4d84689eb47df95d07aff3c722,*
H,530,124,99.2,+,0,0,124MI,82cf87666bff2133b929a2e6a1fad506,62cef14eb40a9f2176beba4e82bfbe55
S,669,125,*,*,*,*,*,82d6f6d1a2c2df2c36b379880f0f9d59,*
H,167,125,99.2,+,0,0,125M,82de5562a3e686eb394b24459903ac84,15e40f6a8f42e1eb874c8ca17e57143c
H,112,125,97.6,+,0,0,125M,830311db92e283bba366ce0ef9db3429,0eaeeda78b6663cf7bb51550dc0ad865
S,670,125,*,*,*,*,*,8331975368eb8a90b00c39c39950a71d,*
H,55,125,98.6,+,0,0,70M55D,835ca531c3326bcac75b2efbf5b227ee,06cb0dbe4ec26034515440e3e19b98ce
H,89,125,100,+,0,0,124MD,839e1c6f5e5ce351cca22852d860c944,0b5fec035ed7463c1ba29df616d81dd8
S,671,124,*,*,*,*,*,83a19537a320de5a6a2d510582d683bc,*
S,672,125,*,*,*,*,*,83e33eeb25a1a8ab6a1d34e9ff6be6b5,*
H,221,125,97.6,+,0,0,125M,8453d096a9095b8135e18654516d887d,2011ff1731b67190fa843a542ac43971
H,16,65,97.4,+,0,0,27D38M87I,849f40246477c392ef78ae65a975afdb,01955224fb6a90a09007cb1c79bd6ccb
H,269,125,100,+,0,0,124MD,84a31d9d9fbb4dcfcd27b82cc4c67b28,2923d8d96e04ee7e0ca93bcfb19c3b59
S,673,39,*,*,*,*,*,84ad26f766d438de3dfa896d3c90f424,*
S,674,125,*,*,*,*,*,84aea6a12ca29e8a740c18a30706fbfa,*
H,445,125,98.4,+,0,0,125M,84c0fc6ae65fe34c5a37876532f734b7,50217c1295cbc44870cc8b038a625cb6
S,675,125,*,*,*,*,*,84c37f8c74f3a2eba7eff37a4ad0e24e,*
S,676,125,*,*,*,*,*,84cb428c62cb78277735601ecc08c24b,*
S,677,125,*,*,*,*,*,84e832c7356c48a7fa57a1e4d9232b55,*
H,478,124,100,+,0,0,124MI,8517140abb4cb1959e19e8e52b791281,56cbc7f3c3fde2669992f26d98d96295
S,678,125,*,*,*,*,*,853d8c8fa8530aefbdacc5faf8a8f064,*
H,18,53,100,+,0,0,53M56I,856023f7a19311e22ebd4194fe2dbbba,01a5efba26752863d7250c50d7044be0
H,501,125,98.6,+,0,0,74M51D,85955b574152073d6be833e0a7acf95f,5a74a71351ed276c4041ed5d6e153796
S,679,125,*,*,*,*,*,85c71ce2f7a2bbf9760804ce6ec8ff4f,*
S,680,125,*,*,*,*,*,85e1b7eb7d7e887af3e2dbbc3d00e740,*
S,681,47,*,*,*,*,*,85faca17c60d2f07ba9330e8a0f34cfc,*
H,603,125,100,+,0,0,69M56D,86245aa5fb132c5a4dd7e150a61244cb,74b9f17a10890e9c72a91e52587860f4
S,682,51,*,*,*,*,*,865d5e56e4f66f43a355f7a1521da4dd,*
S,683,125,*,*,*,*,*,865e750e5e796ac7320d990a3527653e,*
S,684,125,*,*,*,*,*,86ba5c9edc5c7bd4c23a8aec06c2de63,*
S,685,125,*,*,*,*,*,86cf9f29b962123068e44511bc1d6a4f,*
H,319,125,98.4,+,0,0,125M,86e499a48e8fd2eae47a2c60381ab895,3418813c53b35a3b268f060e53e2ec04
H,563,125,100,+,0,0,D124MI,8719cfc3de181ac3d3d2ce14175f557c,6a299c91a97b8053b276212e0b49881e
S,686,125,*,*,*,*,*,8743865fd879c5156d001504c9437ff0,*
S,687,125,*,*,*,*,*,874efd091fa15ec7daba907b083182dc,*
S,688,125,*,*,*,*,*,874f42496ab5bfb2e846e0ad0fe12b3c,*
S,689,125,*,*,*,*,*,877e0bbf988342992ebc80c398ad9866,*
S,690,125,*,*,*,*,*,878b743d43fd2812b6e0e05808f9a754,*
S,691,125,*,*,*,*,*,87b3492b8394fe0d5a3a80eff47fef22,*
S,692,125,*,*,*,*,*,87bf5cb86836e79fc0678e54f020027d,*
S,693,125,*,*,*,*,*,87c3942477b1acd84cc367b685df6b9a,*
H,569,125,99.2,+,0,0,125M,8822792a65fe9eb63af34b0818235887,6b2d65157ae4bf67d8e99cad229c6a5a
S,694,77,*,*,*,*,*,8832b2f5c976505182d0548c8e5790a8,*
S,695,125,*,*,*,*,*,88609141441136ef7efe4722b8d39576,*
H,321,125,98.4,+,0,0,125M,88ffa3d3a6255185d83bbcff58d52c8b,34fa3bd902e1540b9b56e171fc479200
S,696,125,*,*,*,*,*,891e3b3c794965c1639f688edb0ccab0,*
H,453,125,99.2,+,0,0,125M,8920741000b8073a0f4c75cde5ac1865,51641db613c65bbd6bb9dcc2676cc393
H,55,125,98.6,+,0,0,70M55D,89256deb213d4dfed82bc7cf4a2a411e,06cb0dbe4ec26034515440e3e19b98ce
H,94,54,100,+,0,0,54M28I,895668a2d07e424f41145cae9b8f26fd,0bc2155d719e35e422f97bba9927ef4c
H,503,125,100,+,0,0,92M33D,899a15fcbec173efeab6414f0fc013a4,5ab5bb8fa3287303ef874134160c6850
H,638,125,98.4,+,0,0,125M,89a4f5e257f501bfbd3c5d2532645407,7c9d7b2603bb6dfd24267046f04ed42e
S,697,125,*,*,*,*,*,89abb92c9ad40b9f0fe12f2f98b6ddd4,*
H,312,51,100,+,0,0,49M2D,89bb65e01c9d46ec8303087a1e1bf96e,31aca6c075e4cc2489425f1874f868c2
H,14,125,98.4,+,0,0,125M,89bd111241a1b65585741c208683b26c,01574e5286935f410c4f41ed8e92987b
H,16,125,98.4,+,0,0,125M,89d8a2bc8fd5bbc0871f1fed251023a2,01955224fb6a90a09007cb1c79bd6ccb
H,638,125,99.2,+,0,0,125M,8a104e9168d4c907d4f043e4df00cf83,7c9d7b2603bb6dfd24267046f04ed42e
H,562,125,97.6,+,0,0,125M,8a385cba648baf56741e0d30563a7e23,69cb00437097e8c03f07f85f7d259b5a
S,698,125,*,*,*,*,*,8a39a637f47950b1afacbcf1ca81f135,*
S,699,125,*,*,*,*,*,8a64692f909c4b7baca13a3d9eca85fd,*
H,458,107,98.1,+,0,0,107M,8a7063e86fcca5dc84a656edfc81f862,51cf361a5389db7b233aaf9a527c5ecb
H,154,52,100,+,0,0,52M3I,8a94566bb03d160e14359f3bbdbe921a,13e65a25d0a8d14f5cc13f12b3f972b4
S,700,125,*,*,*,*,*,8aa6878eb42a4be5d1b2c26a045132d0,*
S,701,125,*,*,*,*,*,8aaca4eb154f0b97c346f47f277b4de2,*
H,71,87,100,+,0,0,20D67M58I,8af910c27fde8849881f72ba8c1f83f7,08fa7c9053630246a245e00f48d29138
S,702,53,*,*,*,*,*,8b19600f0b8f83e3a9da9e9d522e9294,*
S,703,125,*,*,*,*,*,8b24846427e57b6dd95f34c2c9dff541,*
S,704,125,*,*,*,*,*,8b320da32a88fb93b9a88b96070a4dfb,*
S,705,125,*,*,*,*,*,8b51122d8953da62a90c6dc884084f38,*
S,706,48,*,*,*,*,*,8b740c94d58ec4bc2bd0729c6aaee183,*
S,707,125,*,*,*,*,*,8bed6749a2e055eac42a43ff225a6e85,*
S,708,125,*,*,*,*,*,8c031ff3b854fca7024f9b4ee3ab9fa5,*
H,5,125,97.6,+,0,0,125M,8c34efd3f6e33441e071c221672acc0b,00804b6e5f04de12bea9e3b686b4201a
H,231,125,97.6,+,0,0,125M,8c77a7d18e2f8ff803fa08dea1935f93,21605eea122a738287f050b29a121171
S,709,125,*,*,*,*,*,8c94a11cd34ddcc04861bde1a4017366,*
S,710,125,*,*,*,*,*,8c95d412db0975c839f672c3f8acccf3,*
S,711,125,*,*,*,*,*,8c964a5ae281e5d29504f9867e12284b,*
S,712,125,*,*,*,*,*,8ca3fcfc6b720ef03af8bca972dcc22f,*
S,713,125,*,*,*,*,*,8ca952b52d7b04b7309e374aef8894ed,*
S,714,125,*,*,*,*,*,8ca9fb6a4f5d5cec763ce818b1bdd484,*
S,715,125,*,*,*,*,*,8cc9d0d9054c65882b5cf27a84006888,*
S,716,125,*,*,*,*,*,8ccb42a23220373420f9044e56ad0275,*
H,436,125,97.6,+,0,0,125M,8cd54ce3820a0a94037b9a32d3b4d728,4eccd2f7160d4d8a88f0ba96ab1b500a
H,94,55,100,+,0,0,55M27I,8cf58122408f67d4d1662af9ca5b2b35,0bc2155d719e35e422f97bba9927ef4c
H,698,125,99.2,+,0,0,125M,8cf785e452ac02deff6a40eb16682fa2,8a39a637f47950b1afacbcf1ca81f135
H,161,125,99.2,+,0,0,2I123M2D,8d2331f5b48f82948b4732b6d47dcc10,14f114d5cdb914725fba1a30871eebb3
H,16,125,98.4,+,0,0,125M,8d2a95f9d599b4a18d32cb89940fef8c,01955224fb6a90a09007cb1c79bd6ccb
S,717,125,*,*,*,*,*,8d37385c65a0a3e85d34e1355733c7de,*
S,718,48,*,*,*,*,*,8d5e011a37b671c51a75757b39dbee62,*
S,719,125,*,*,*,*,*,8d8dfd55946eb67fe110a92a8341d4aa,*
H,161,124,99.2,+,0,0,124MI,8daf64c32cc3c151cbb12850fff617aa,14f114d5cdb914725fba1a30871eebb3
S,720,125,*,*,*,*,*,8e0507ba2b2e98cbf44a6ff658482f20,*
H,378,125,99.2,+,0,0,D124MI,8e31508c102dfb71c90e0ccb8ebb60a5,40f6367422e1c0627981891e4b090028
S,721,125,*,*,*,*,*,8e6d97444cc4d679868c8e922e2a4246,*
H,55,124,100,+,0,0,70M54D,8e7b07bdf4c123718e1108b7e18019a0,06cb0dbe4ec26034515440e3e19b98ce
S,722,87,*,*,*,*,*,8e84a0d52381f24aade808f106e83f5a,*
S,723,125,*,*,*,*,*,8e9c2e6008a58f31962938482b029184,*
S,724,55,*,*,*,*,*,8ea25e35630d7020689397b82d94d1c2,*
S,725,103,*,*,*,*,*,8eabf9cb1ed58ce548f67831e5391b31,*
H,422,125,100,+,0,0,124MD,8ecce32096a1ba0f810a68596e0a2b35,4b1c0cf0b0c49dafb51c6409138427f6
H,371,54,98.1,+,0,0,54M71I,8ed2ac163a27eef29b9ccf19adc690b9,3fbea9dc61876ca70ca9950545c59ccc
H,286,51,98,+,0,0,51M,8ed7c330e715f40908b93e45db8e94ae,2c97198f28dbe20a5376369e4b321e53
S,726,125,*,*,*,*,*,8ee788a7dddf82203eedc34c87ee582e,*
S,727,125,*,*,*,*,*,8eedfdc19d19efdc61998144def3d4a4,*
H,16,125,97.6,+,0,0,125M,8ef3969fee6c087349bc1f3545ab8950,01955224fb6a90a09007cb1c79bd6ccb
H,131,50,100,+,0,0,49MD,8ef7ad0b6e84a63a77a37de868895ec8,11623cca36848e23b3b061f2afcb86f8
H,577,125,99.2,+,0,0,2D123M2I,8ef9840c19a127c2d042702ec349da6c,6d8953b4a36ba02fb4956bf77553c29f
S,728,125,*,*,*,*,*,8f190b67198f747675a143fa6a3d616e,*
H,167,125,97.6,+,0,0,125M,8f7ac53beb2c92c22978cc057c753b7d,15e40f6a8f42e1eb874c8ca17e57143c
S,729,125,*,*,*,*,*,8fb2e2384542dc7d8b6673522ed3e96e,*
H,131,39,100,+,0,0,39M10I,8fbb26063994b0c35be54c8101364318,11623cca36848e23b3b061f2afcb86f8
H,460,125,100,+,0,0,124MD,8fc64db59e978fba89d8f6023b33730b,5247e917e900695313c32d2f931881fb
H,134,75,98.4,+,0,0,61M14D,8fd035d67ebc3f059c01d189d47352b6,11b243d61793800b6f802e876a8f2047
S,730,125,*,*,*,*,*,903b92c7c4353362d52624ad9f257404,*
H,317,125,99.2,+,0,0,125M,90969a6e706e497987c7fe2ca85faf82,33f7c0848b6d47f2390d3b6439eba1a9
H,585,125,100,+,0,0,77M48D,90a32168d445c02d7bf8fae72da455d7,6f4d8a2e961a92ea3a10b18adbc81a7e
S,731,125,*,*,*,*,*,90c0f9f11f81d48a8db6a672af8d08b2,*
H,453,125,97.6,+,0,0,125M,90d11850ca7d9fc601c60a3684ecf081,51641db613c65bbd6bb9dcc2676cc393
H,271,125,98.4,+,0,0,125M,90f2eed60be7111f8ee0a8d825788157,293ee1d2e99aa86b89b46f3100e4bc24
S,732,94,*,*,*,*,*,90fee9755e2d5ee23da136dbe5e6861f,*
H,654,125,100,+,0,0,D124MI,911ab4e761cd4c80479988dd92dac073,7fe391a87d96368105cbbb6a5ab6d934
S,733,125,*,*,*,*,*,911c618f08c605c2b2880dfeec0cbce4,*
S,734,125,*,*,*,*,*,9124d7afec98755c3d62429dc4ca5bdc,*
S,735,125,*,*,*,*,*,91327c36299511f6ac3fb689f983eb87,*
S,736,125,*,*,*,*,*,9156fc9b61b1c16703fa6820fba27e82,*
H,211,125,100,+,0,0,53M72D,9169d9db9bffd4e077835e2b2dfa1d06,1eb38dc2e4aa3db02c4dceab32b156b8
S,737,104,*,*,*,*,*,91727fa32bdeadb8f4cdfcaafd6547c3,*
S,738,125,*,*,*,*,*,917d4de236749ced1706c39df89ff494,*
S,739,77,*,*,*,*,*,917f21451d46a931c9a3293298cd9efb,*
S,740,125,*,*,*,*,*,91914544f01651574089ba6b0e422c76,*
H,363,125,98.4,+,0,0,125M,91f8ba4308b73a20faeb7c700570052c,3e34b8dfe809cb3b21fe3e2b2b8630ff
H,683,125,99.2,+,0,0,125M,92105fb1dd09812276d402ac5a25e02d,865e750e5e796ac7320d990a3527653e
H,230,125,99.2,+,0,0,125M,927fc819c984a9abb161d15de6a882a3,215bb2c1d057d145d6474ac78e9648ed
S,741,125,*,*,*,*,*,928019dc08b721371c685a58e51c2a90,*
H,271,125,99.2,+,0,0,125M,929bffe74112365f04d855f68fa39e0f,293ee1d2e99aa86b89b46f3100e4bc24
H,642,125,100,+,0,0,39M86D,92b93d8fe360ecec261c7a854d83a922,7dbc9c04dd6940ac9cb94646bc4cf731
H,605,125,97.6,+,0,0,125M,92e94dfa15601069a5b66b74ff35ba9b,74d9bda96c57825229f98aeac0a2f2c8
S,742,40,*,*,*,*,*,9328e63e0e71b26413fbe332ae4c054d,*
S,743,124,*,*,*,*,*,9340c1bc2b860fbec29adc276e04a1ce,*
H,559,82,100,+,0,0,82M43I,936a16700058b126d0a16966430029a4,6936d1b22f973a359a826121155390aa
H,212,92,100,+,0,0,92M2I,9371cab00685dd801f60a6bc16d459b3,1ed56941ad6ea5a7bb533a21126c633e
H,300,53,100,+,0,0,53M64I,93849e4e32f98e44f8a5aab9d16fce3b,2efcdf485796588ec726ce7a6fd49d7b
S,744,125,*,*,*,*,*,93ea99ad1f5b078bd14fca3849246c44,*
S,745,125,*,*,*,*,*,94012c24f606b6475e47a9ef5debc464,*
H,165,125,98.4,+,0,0,125M,9416cb1ec881409ea65d169bd17cb3d2,159baeb30eedc122c2cd7cf70a3bf659
H,363,124,98.4,+,0,0,124MI,9446cbb2f6572d53746badf3ad4bd5c5,3e34b8dfe809cb3b21fe3e2b2b8630ff
S,746,53,*,*,*,*,*,9498152480f97e13316b34daf3c9848b,*
H,496,125,100,+,0,0,53M72D,94991716973e743c8848e5b18a058d75,594adb4fcc26c105f33303911477c894
S,747,59,*,*,*,*,*,94ded753058f40dfebb43f3261ef06db,*
S,748,125,*,*,*,*,*,94ee007e5fb7c4b2fb29cdbed49a97d9,*
H,451,60,100,+,0,0,60M65I,951573c9c69e765193a9b088713534b7,511cb377e674e7aee42024561925cabb
S,749,52,*,*,*,*,*,9561e60b771b8c46662386e2af4732c4,*
H,312,52,100,+,0,0,49M3D,9581f83ffb2643d5dfca73c46f8fc850,31aca6c075e4cc2489425f1874f868c2
S,750,125,*,*,*,*,*,95a1feb0b99cadfadb6dc239d9aefc21,*
H,161,125,99.2,+,0,0,I124MD,95aef24285730cb778041413435ac2d0,14f114d5cdb914725fba1a30871eebb3
H,59,104,100,+,0,0,104M21I,95e997b697ded19e41f9c20a505aafcb,070e02586d0e9b3c00c9cd2eed34b054
S,751,75,*,*,*,*,*,95ed0ea476331821ac6b40a717de15f2,*
H,350,125,99.2,+,0,0,125M,95f71d52db8cfc149a72f68529d66232,3ba23abc6f3d2ccab9ef7d71287f0253
S,752,125,*,*,*,*,*,95fdde8a37dd2cb51d8ffce3cc4594e4,*
S,753,68,*,*,*,*,*,9655a56caf55060e488ca51693207f74,*
